"","verb","model","is_trans","test","item_number","obj_exp","VB","VBD","VBN","total","percent_VBD","percent_VBN","vb_freq","total_freq","vbd_freq","vbn_freq"
"12763","persisted","lstm","Intrans","transf-mod",9,-2.1173952,0,2,0,2,1,0,"1","2","2","0"
"12764","persisted","lstm","Intrans","transf-mod",10,0.116893729999997,0,2,0,2,1,0,"1","2","2","0"
"12765","persisted","lstm","Intrans","transf-mod",11,-3.2184193,0,2,0,2,1,0,"1","2","2","0"
"12766","persisted","lstm","Intrans","transf-mod",12,0.128079539999998,0,2,0,2,1,0,"1","2","2","0"
"12767","persisted","lstm","Intrans","transf-mod",13,0.23291034,0,2,0,2,1,0,"1","2","2","0"
"12768","persisted","lstm","Intrans","transf-mod",14,-2.62258405,0,2,0,2,1,0,"1","2","2","0"
"12769","persisted","lstm","Intrans","transf-mod",15,1.04204375,0,2,0,2,1,0,"1","2","2","0"
"12770","persisted","lstm","Intrans","transf-mod",16,0.128079539999998,0,2,0,2,1,0,"1","2","2","0"
"12771","persisted","lstm","Intrans","transf-mod",17,0.983853839999998,0,2,0,2,1,0,"1","2","2","0"
"12772","persisted","lstm","Intrans","transf-mod",18,0.129672999999997,0,2,0,2,1,0,"1","2","2","0"
"12773","persisted","lstm","Intrans","transf-mod",19,0.0630950999999982,0,2,0,2,1,0,"1","2","2","0"
"12774","persisted","lstm","Intrans","transf-nomod",0,-0.627441699999999,0,2,0,2,1,0,"1","2","2","0"
"12775","persisted","lstm","Intrans","transf-longmod",1,0.709041399999997,0,2,0,2,1,0,"1","2","2","0"
"12776","persisted","lstm","Intrans","transf-longmod",2,-0.861108199999997,0,2,0,2,1,0,"1","2","2","0"
"12777","persisted","lstm","Intrans","transf-longmod",3,-0.488311400000001,0,2,0,2,1,0,"1","2","2","0"
"12778","persisted","lstm","Intrans","transf-nomod",4,4.4255145,0,2,0,2,1,0,"1","2","2","0"
"12779","persisted","lstm","Intrans","transf-nomod",5,5.2880239,0,2,0,2,1,0,"1","2","2","0"
"12780","persisted","lstm","Intrans","transf-nomod",6,3.71085876,0,2,0,2,1,0,"1","2","2","0"
"12781","persisted","lstm","Intrans","transf-nomod",7,-0.00648745000000517,0,2,0,2,1,0,"1","2","2","0"
"12782","persisted","lstm","Intrans","transf-nomod",8,-0.627441699999999,0,2,0,2,1,0,"1","2","2","0"
"12783","persisted","lstm","Intrans","transf-nomod",9,-1.66102309999999,0,2,0,2,1,0,"1","2","2","0"
"12784","persisted","lstm","Intrans","transf-nomod",10,0.71431054,0,2,0,2,1,0,"1","2","2","0"
"12785","persisted","lstm","Intrans","transf-nomod",11,4.4255145,0,2,0,2,1,0,"1","2","2","0"
"12786","persisted","lstm","Intrans","transf-nomod",12,5.2880239,0,2,0,2,1,0,"1","2","2","0"
"12787","persisted","lstm","Intrans","transf-nomod",13,1.09563864,0,2,0,2,1,0,"1","2","2","0"
"12788","persisted","lstm","Intrans","transf-nomod",14,4.2431952,0,2,0,2,1,0,"1","2","2","0"
"12789","persisted","lstm","Intrans","transf-nomod",15,5.2880239,0,2,0,2,1,0,"1","2","2","0"
"12790","persisted","lstm","Intrans","transf-nomod",16,5.2880239,0,2,0,2,1,0,"1","2","2","0"
"12791","persisted","lstm","Intrans","transf-nomod",17,-0.814369829999997,0,2,0,2,1,0,"1","2","2","0"
"12792","persisted","lstm","Intrans","transf-nomod",18,-1.57852302,0,2,0,2,1,0,"1","2","2","0"
"12793","persisted","lstm","Intrans","transf-nomod",19,-0.942034499999998,0,2,0,2,1,0,"1","2","2","0"
"12794","persisted","5gram","Intrans","transf-mod",6,0,0,2,0,2,1,0,"1","2","2","0"
"12795","persisted","5gram","Intrans","transf-mod",7,0,0,2,0,2,1,0,"1","2","2","0"
"12796","persisted","5gram","Intrans","transf-mod",8,0,0,2,0,2,1,0,"1","2","2","0"
"12797","persisted","actionLstm","Intrans","transf-nomod",7,-4.22436,0,2,0,2,1,0,"1","2","2","0"
"12798","persisted","actionLstm","Intrans","transf-nomod",8,-6.1617,0,2,0,2,1,0,"1","2","2","0"
"12799","persisted","actionLstm","Intrans","transf-nomod",9,-8.31063,0,2,0,2,1,0,"1","2","2","0"
"12800","persisted","actionLstm","Intrans","transf-nomod",10,-6.06987,0,2,0,2,1,0,"1","2","2","0"
"12801","persisted","actionLstm","Intrans","transf-nomod",11,-10.8985,0,2,0,2,1,0,"1","2","2","0"
"12802","persisted","actionLstm","Intrans","transf-nomod",12,-3.97857,0,2,0,2,1,0,"1","2","2","0"
"12803","persisted","actionLstm","Intrans","transf-nomod",13,-8.02553,0,2,0,2,1,0,"1","2","2","0"
"12804","persisted","actionLstm","Intrans","transf-nomod",14,-4.93455999999999,0,2,0,2,1,0,"1","2","2","0"
"12805","persisted","actionLstm","Intrans","transf-nomod",15,-3.97857,0,2,0,2,1,0,"1","2","2","0"
"12806","persisted","actionLstm","Intrans","transf-nomod",16,-3.97857,0,2,0,2,1,0,"1","2","2","0"
"12807","persisted","actionLstm","Intrans","transf-nomod",17,-8.73784999999999,0,2,0,2,1,0,"1","2","2","0"
"12808","persisted","actionLstm","Intrans","transf-nomod",18,-8.96322,0,2,0,2,1,0,"1","2","2","0"
"12809","persisted","actionLstm","Intrans","transf-nomod",19,-6.83725999999999,0,2,0,2,1,0,"1","2","2","0"
"12810","persisted","5gram","Intrans","transf-nomod",2,-0.0262550024682042,0,2,0,2,1,0,"1","2","2","0"
"12811","persisted","5gram","Intrans","transf-nomod",3,3.24429048828394,0,2,0,2,1,0,"1","2","2","0"
"12812","persisted","5gram","Intrans","transf-nomod",4,3.24429048828394,0,2,0,2,1,0,"1","2","2","0"
"12813","persisted","5gram","Intrans","transf-nomod",5,1.07960728199197,0,2,0,2,1,0,"1","2","2","0"
"12814","persisted","5gram","Intrans","transf-nomod",6,0.209735497575963,0,2,0,2,1,0,"1","2","2","0"
"12815","persisted","lstm","Intrans","transf-nomod",1,5.4557289,0,2,0,2,1,0,"1","2","2","0"
"12816","persisted","lstm","Intrans","transf-nomod",2,-0.00648745000000517,0,2,0,2,1,0,"1","2","2","0"
"12817","persisted","lstm","Intrans","transf-nomod",3,5.4557289,0,2,0,2,1,0,"1","2","2","0"
"12818","persisted","rnng","Intrans","transf-longmod",0,1.05539,0,2,0,2,1,0,"1","2","2","0"
"12819","persisted","rnng","Intrans","transf-longmod",1,10.815654,0,2,0,2,1,0,"1","2","2","0"
"12820","persisted","rnng","Intrans","transf-longmod",2,-1.027751,0,2,0,2,1,0,"1","2","2","0"
"12821","persisted","rnng","Intrans","transf-longmod",3,14.976021,0,2,0,2,1,0,"1","2","2","0"
"12822","persisted","rnng","Intrans","transf-longmod",4,1.23354,0,2,0,2,1,0,"1","2","2","0"
"12823","persisted","rnng","Intrans","transf-longmod",5,-2.623672,0,2,0,2,1,0,"1","2","2","0"
"12824","persisted","rnng","Intrans","transf-longmod",6,2.105749,0,2,0,2,1,0,"1","2","2","0"
"12825","persisted","rnng","Intrans","transf-longmod",7,-2.232352,0,2,0,2,1,0,"1","2","2","0"
"12826","persisted","rnng","Intrans","transf-longmod",8,-1.432589,0,2,0,2,1,0,"1","2","2","0"
"12827","persisted","rnng","Intrans","transf-longmod",9,-3.01776,0,2,0,2,1,0,"1","2","2","0"
"12828","persisted","rnng","Intrans","transf-longmod",10,-0.0611549999999994,0,2,0,2,1,0,"1","2","2","0"
"12829","persisted","rnng","Intrans","transf-longmod",11,-1.038998,0,2,0,2,1,0,"1","2","2","0"
"12830","persisted","rnng","Intrans","transf-longmod",12,-2.155755,0,2,0,2,1,0,"1","2","2","0"
"12831","persisted","rnng","Intrans","transf-longmod",13,-0.557363000000002,0,2,0,2,1,0,"1","2","2","0"
"12832","persisted","rnng","Intrans","transf-longmod",14,1.348918,0,2,0,2,1,0,"1","2","2","0"
"12833","persisted","rnng","Intrans","transf-longmod",15,-0.644040000000004,0,2,0,2,1,0,"1","2","2","0"
"12834","persisted","rnng","Intrans","transf-longmod",16,-2.155755,0,2,0,2,1,0,"1","2","2","0"
"12835","persisted","rnng","Intrans","transf-longmod",17,-1.786414,0,2,0,2,1,0,"1","2","2","0"
"12836","persisted","rnng","Intrans","transf-longmod",18,-0.421567000000003,0,2,0,2,1,0,"1","2","2","0"
"12837","persisted","rnng","Intrans","transf-longmod",19,-3.75214,0,2,0,2,1,0,"1","2","2","0"
"12838","persisted","rnng","Intrans","transf-mod",0,0.934139999999999,0,2,0,2,1,0,"1","2","2","0"
"12839","persisted","rnng","Intrans","transf-mod",1,-2.922113,0,2,0,2,1,0,"1","2","2","0"
"12840","persisted","rnng","Intrans","transf-mod",2,-3.27604,0,2,0,2,1,0,"1","2","2","0"
"12841","persisted","rnng","Intrans","transf-mod",3,-1.62108,0,2,0,2,1,0,"1","2","2","0"
"12842","persisted","rnng","Intrans","transf-mod",4,-0.0411399999999986,0,2,0,2,1,0,"1","2","2","0"
"12843","persisted","rnng","Intrans","transf-mod",5,-3.248918,0,2,0,2,1,0,"1","2","2","0"
"12844","persisted","rnng","Intrans","transf-mod",6,-1.69811,0,2,0,2,1,0,"1","2","2","0"
"12845","persisted","rnng","Intrans","transf-mod",7,-3.956824,0,2,0,2,1,0,"1","2","2","0"
"12846","persisted","rnng","Intrans","transf-mod",8,-4.42086,0,2,0,2,1,0,"1","2","2","0"
"12847","persisted","rnng","Intrans","transf-mod",9,-2.00031,0,2,0,2,1,0,"1","2","2","0"
"12848","persisted","rnng","Intrans","transf-mod",10,0.495399999999997,0,2,0,2,1,0,"1","2","2","0"
"12849","persisted","5gram","Intrans","transf-longmod",0,0,0,2,0,2,1,0,"1","2","2","0"
"12850","persisted","5gram","Intrans","transf-longmod",1,0,0,2,0,2,1,0,"1","2","2","0"
"12851","persisted","5gram","Intrans","transf-longmod",2,0,0,2,0,2,1,0,"1","2","2","0"
"12852","persisted","5gram","Intrans","transf-longmod",3,0,0,2,0,2,1,0,"1","2","2","0"
"12853","persisted","5gram","Intrans","transf-longmod",4,0,0,2,0,2,1,0,"1","2","2","0"
"12854","persisted","5gram","Intrans","transf-longmod",5,0,0,2,0,2,1,0,"1","2","2","0"
"12855","persisted","5gram","Intrans","transf-longmod",6,0,0,2,0,2,1,0,"1","2","2","0"
"12856","persisted","5gram","Intrans","transf-longmod",7,0,0,2,0,2,1,0,"1","2","2","0"
"12857","persisted","5gram","Intrans","transf-longmod",8,0,0,2,0,2,1,0,"1","2","2","0"
"12858","persisted","5gram","Intrans","transf-longmod",9,0,0,2,0,2,1,0,"1","2","2","0"
"12859","persisted","5gram","Intrans","transf-longmod",10,0,0,2,0,2,1,0,"1","2","2","0"
"12860","persisted","5gram","Intrans","transf-longmod",11,0,0,2,0,2,1,0,"1","2","2","0"
"12861","persisted","5gram","Intrans","transf-longmod",12,0,0,2,0,2,1,0,"1","2","2","0"
"12862","persisted","5gram","Intrans","transf-longmod",13,0,0,2,0,2,1,0,"1","2","2","0"
"12863","persisted","5gram","Intrans","transf-longmod",14,0,0,2,0,2,1,0,"1","2","2","0"
"12864","persisted","5gram","Intrans","transf-longmod",15,0,0,2,0,2,1,0,"1","2","2","0"
"12865","persisted","5gram","Intrans","transf-longmod",16,0,0,2,0,2,1,0,"1","2","2","0"
"12866","persisted","5gram","Intrans","transf-longmod",17,0,0,2,0,2,1,0,"1","2","2","0"
"12867","persisted","5gram","Intrans","transf-longmod",18,0,0,2,0,2,1,0,"1","2","2","0"
"12868","persisted","5gram","Intrans","transf-longmod",19,0,0,2,0,2,1,0,"1","2","2","0"
"12869","persisted","5gram","Intrans","transf-mod",0,0,0,2,0,2,1,0,"1","2","2","0"
"12870","persisted","5gram","Intrans","transf-mod",1,0,0,2,0,2,1,0,"1","2","2","0"
"12871","persisted","5gram","Intrans","transf-mod",2,0,0,2,0,2,1,0,"1","2","2","0"
"12872","persisted","5gram","Intrans","transf-mod",3,0,0,2,0,2,1,0,"1","2","2","0"
"12873","persisted","5gram","Intrans","transf-mod",4,0,0,2,0,2,1,0,"1","2","2","0"
"12874","persisted","5gram","Intrans","transf-mod",5,0,0,2,0,2,1,0,"1","2","2","0"
"12875","persisted","5gram","Intrans","transf-mod",19,0,0,2,0,2,1,0,"1","2","2","0"
"12876","persisted","5gram","Intrans","transf-nomod",0,0.786715966334654,0,2,0,2,1,0,"1","2","2","0"
"12877","persisted","5gram","Intrans","transf-nomod",1,3.24429048828394,0,2,0,2,1,0,"1","2","2","0"
"12878","persisted","5gram","Intrans","transf-mod",9,0,0,2,0,2,1,0,"1","2","2","0"
"12879","persisted","5gram","Intrans","transf-mod",10,0,0,2,0,2,1,0,"1","2","2","0"
"12880","persisted","5gram","Intrans","transf-mod",11,0,0,2,0,2,1,0,"1","2","2","0"
"12881","persisted","5gram","Intrans","transf-mod",12,0,0,2,0,2,1,0,"1","2","2","0"
"12882","persisted","5gram","Intrans","transf-mod",13,0,0,2,0,2,1,0,"1","2","2","0"
"12883","persisted","5gram","Intrans","transf-mod",14,0,0,2,0,2,1,0,"1","2","2","0"
"12884","persisted","5gram","Intrans","transf-mod",15,0,0,2,0,2,1,0,"1","2","2","0"
"12885","persisted","5gram","Intrans","transf-mod",16,0,0,2,0,2,1,0,"1","2","2","0"
"12886","persisted","5gram","Intrans","transf-mod",17,0,0,2,0,2,1,0,"1","2","2","0"
"12887","persisted","5gram","Intrans","transf-mod",18,0,0,2,0,2,1,0,"1","2","2","0"
"12888","persisted","5gram","Intrans","transf-nomod",12,1.07960728199197,0,2,0,2,1,0,"1","2","2","0"
"12889","persisted","5gram","Intrans","transf-nomod",13,0.275682929787443,0,2,0,2,1,0,"1","2","2","0"
"12890","persisted","5gram","Intrans","transf-nomod",14,1.07960728199197,0,2,0,2,1,0,"1","2","2","0"
"12891","persisted","5gram","Intrans","transf-nomod",15,1.07960728199197,0,2,0,2,1,0,"1","2","2","0"
"12892","persisted","5gram","Intrans","transf-nomod",16,1.07960728199197,0,2,0,2,1,0,"1","2","2","0"
"12893","persisted","5gram","Intrans","transf-nomod",17,0.315518965193931,0,2,0,2,1,0,"1","2","2","0"
"12894","persisted","5gram","Intrans","transf-nomod",18,0.315518965193931,0,2,0,2,1,0,"1","2","2","0"
"12895","persisted","5gram","Intrans","transf-nomod",19,1.36530520082178,0,2,0,2,1,0,"1","2","2","0"
"12896","persisted","5gram","Intrans","transf-nomod",7,-0.0262550024682042,0,2,0,2,1,0,"1","2","2","0"
"12897","persisted","5gram","Intrans","transf-nomod",8,0.786715966334654,0,2,0,2,1,0,"1","2","2","0"
"12898","persisted","5gram","Intrans","transf-nomod",9,0.786715966334647,0,2,0,2,1,0,"1","2","2","0"
"12899","persisted","5gram","Intrans","transf-nomod",10,0.496589886903585,0,2,0,2,1,0,"1","2","2","0"
"12900","persisted","5gram","Intrans","transf-nomod",11,3.24429048828394,0,2,0,2,1,0,"1","2","2","0"
"12901","proceeded","lstm","Intrans","transf-longmod",15,-1.7578597,0,5,0,5,1,0,"1","5","5","0"
"12902","proceeded","lstm","Intrans","transf-longmod",16,0.12966394,0,5,0,5,1,0,"1","5","5","0"
"12903","proceeded","lstm","Intrans","transf-longmod",13,-1.95047884,0,5,0,5,1,0,"1","5","5","0"
"12904","proceeded","lstm","Intrans","transf-longmod",14,0.3245,0,5,0,5,1,0,"1","5","5","0"
"12905","proceeded","lstm","Intrans","transf-longmod",19,0.0096576000000006,0,5,0,5,1,0,"1","5","5","0"
"12906","proceeded","lstm","Intrans","transf-mod",0,-2.9057919,0,5,0,5,1,0,"1","5","5","0"
"12907","proceeded","lstm","Intrans","transf-mod",1,-6.716493,0,5,0,5,1,0,"1","5","5","0"
"12908","proceeded","lstm","Intrans","transf-mod",2,-8.7568306,0,5,0,5,1,0,"1","5","5","0"
"12909","proceeded","lstm","Intrans","transf-longmod",0,-0.268937950000002,0,5,0,5,1,0,"1","5","5","0"
"12910","proceeded","lstm","Intrans","transf-longmod",1,1.52197359,0,5,0,5,1,0,"1","5","5","0"
"12911","proceeded","lstm","Intrans","transf-longmod",2,1.3265776,0,5,0,5,1,0,"1","5","5","0"
"12912","proceeded","lstm","Intrans","transf-longmod",17,-1.376616,0,5,0,5,1,0,"1","5","5","0"
"12913","proceeded","lstm","Intrans","transf-longmod",18,0.20309,0,5,0,5,1,0,"1","5","5","0"
"12914","proceeded","rnng","Intrans","transf-longmod",12,0.825557999999997,0,5,0,5,1,0,"1","5","5","0"
"12915","proceeded","rnng","Intrans","transf-longmod",13,-3.411891,0,5,0,5,1,0,"1","5","5","0"
"12916","proceeded","rnng","Intrans","transf-longmod",14,-6.201978,0,5,0,5,1,0,"1","5","5","0"
"12917","proceeded","rnng","Intrans","transf-longmod",15,0.983588999999995,0,5,0,5,1,0,"1","5","5","0"
"12918","proceeded","rnng","Intrans","transf-longmod",16,-1.149087,0,5,0,5,1,0,"1","5","5","0"
"12919","proceeded","rnng","Intrans","transf-longmod",17,0.0649699999999989,0,5,0,5,1,0,"1","5","5","0"
"12920","proceeded","rnng","Intrans","transf-longmod",18,-2.03213,0,5,0,5,1,0,"1","5","5","0"
"12921","proceeded","lstm","Intrans","transf-longmod",3,-1.4977676,0,5,0,5,1,0,"1","5","5","0"
"12922","proceeded","lstm","Intrans","transf-longmod",4,0.820693219999999,0,5,0,5,1,0,"1","5","5","0"
"12923","proceeded","lstm","Intrans","transf-longmod",5,0.709520639999997,0,5,0,5,1,0,"1","5","5","0"
"12924","proceeded","lstm","Intrans","transf-longmod",6,-1.34687242,0,5,0,5,1,0,"1","5","5","0"
"12925","proceeded","lstm","Intrans","transf-longmod",7,-0.291576699999997,0,5,0,5,1,0,"1","5","5","0"
"12926","proceeded","lstm","Intrans","transf-longmod",8,-0.532469800000001,0,5,0,5,1,0,"1","5","5","0"
"12927","proceeded","lstm","Intrans","transf-longmod",9,-1.2521051,0,5,0,5,1,0,"1","5","5","0"
"12928","proceeded","lstm","Intrans","transf-longmod",10,-0.883857500000005,0,5,0,5,1,0,"1","5","5","0"
"12929","proceeded","lstm","Intrans","transf-longmod",11,0.0386321000000009,0,5,0,5,1,0,"1","5","5","0"
"12930","proceeded","lstm","Intrans","transf-longmod",12,-0.51405931,0,5,0,5,1,0,"1","5","5","0"
"12931","proceeded","5gram","Intrans","transf-longmod",0,0,0,5,0,5,1,0,"1","5","5","0"
"12932","proceeded","5gram","Intrans","transf-longmod",1,0,0,5,0,5,1,0,"1","5","5","0"
"12933","proceeded","5gram","Intrans","transf-longmod",2,0,0,5,0,5,1,0,"1","5","5","0"
"12934","proceeded","5gram","Intrans","transf-longmod",3,0,0,5,0,5,1,0,"1","5","5","0"
"12935","proceeded","5gram","Intrans","transf-longmod",4,0,0,5,0,5,1,0,"1","5","5","0"
"12936","proceeded","5gram","Intrans","transf-longmod",5,0,0,5,0,5,1,0,"1","5","5","0"
"12937","proceeded","5gram","Intrans","transf-longmod",6,0,0,5,0,5,1,0,"1","5","5","0"
"12938","proceeded","5gram","Intrans","transf-longmod",7,0,0,5,0,5,1,0,"1","5","5","0"
"12939","proceeded","5gram","Intrans","transf-longmod",8,0,0,5,0,5,1,0,"1","5","5","0"
"12940","proceeded","5gram","Intrans","transf-longmod",9,0,0,5,0,5,1,0,"1","5","5","0"
"12941","proceeded","5gram","Intrans","transf-longmod",10,0,0,5,0,5,1,0,"1","5","5","0"
"12942","proceeded","5gram","Intrans","transf-longmod",11,0,0,5,0,5,1,0,"1","5","5","0"
"12943","proceeded","5gram","Intrans","transf-longmod",12,0,0,5,0,5,1,0,"1","5","5","0"
"12944","proceeded","5gram","Intrans","transf-longmod",13,0,0,5,0,5,1,0,"1","5","5","0"
"12945","proceeded","5gram","Intrans","transf-longmod",14,0,0,5,0,5,1,0,"1","5","5","0"
"12946","proceeded","5gram","Intrans","transf-longmod",15,0,0,5,0,5,1,0,"1","5","5","0"
"12947","proceeded","5gram","Intrans","transf-longmod",16,0,0,5,0,5,1,0,"1","5","5","0"
"12948","proceeded","5gram","Intrans","transf-longmod",17,0,0,5,0,5,1,0,"1","5","5","0"
"12949","proceeded","5gram","Intrans","transf-longmod",18,0,0,5,0,5,1,0,"1","5","5","0"
"12950","proceeded","5gram","Intrans","transf-longmod",19,0,0,5,0,5,1,0,"1","5","5","0"
"12951","proceeded","5gram","Intrans","transf-mod",0,0,0,5,0,5,1,0,"1","5","5","0"
"12952","proceeded","5gram","Intrans","transf-mod",1,0,0,5,0,5,1,0,"1","5","5","0"
"12953","proceeded","5gram","Intrans","transf-mod",2,0,0,5,0,5,1,0,"1","5","5","0"
"12954","proceeded","5gram","Intrans","transf-mod",3,0,0,5,0,5,1,0,"1","5","5","0"
"12955","proceeded","5gram","Intrans","transf-mod",4,0,0,5,0,5,1,0,"1","5","5","0"
"12956","proceeded","5gram","Intrans","transf-mod",5,0,0,5,0,5,1,0,"1","5","5","0"
"12957","proceeded","5gram","Intrans","transf-mod",6,0,0,5,0,5,1,0,"1","5","5","0"
"12958","proceeded","5gram","Intrans","transf-mod",7,0,0,5,0,5,1,0,"1","5","5","0"
"12959","proceeded","5gram","Intrans","transf-mod",8,0,0,5,0,5,1,0,"1","5","5","0"
"12960","proceeded","5gram","Intrans","transf-mod",9,0,0,5,0,5,1,0,"1","5","5","0"
"12961","proceeded","5gram","Intrans","transf-mod",10,0,0,5,0,5,1,0,"1","5","5","0"
"12962","proceeded","5gram","Intrans","transf-mod",11,0,0,5,0,5,1,0,"1","5","5","0"
"12963","proceeded","5gram","Intrans","transf-mod",12,0,0,5,0,5,1,0,"1","5","5","0"
"12964","proceeded","5gram","Intrans","transf-mod",13,0,0,5,0,5,1,0,"1","5","5","0"
"12965","proceeded","5gram","Intrans","transf-mod",14,0,0,5,0,5,1,0,"1","5","5","0"
"12966","proceeded","5gram","Intrans","transf-mod",15,0,0,5,0,5,1,0,"1","5","5","0"
"12967","proceeded","5gram","Intrans","transf-mod",16,0,0,5,0,5,1,0,"1","5","5","0"
"12968","proceeded","5gram","Intrans","transf-mod",17,0,0,5,0,5,1,0,"1","5","5","0"
"12969","proceeded","5gram","Intrans","transf-mod",18,0,0,5,0,5,1,0,"1","5","5","0"
"12970","proceeded","5gram","Intrans","transf-mod",19,0,0,5,0,5,1,0,"1","5","5","0"
"12971","proceeded","5gram","Intrans","transf-nomod",0,0.315519061067192,0,5,0,5,1,0,"1","5","5","0"
"12972","proceeded","5gram","Intrans","transf-nomod",1,1.07960675623706,0,5,0,5,1,0,"1","5","5","0"
"12973","proceeded","5gram","Intrans","transf-nomod",2,3.24429002958114,0,5,0,5,1,0,"1","5","5","0"
"12974","proceeded","5gram","Intrans","transf-nomod",3,0.786715584779103,0,5,0,5,1,0,"1","5","5","0"
"12975","proceeded","5gram","Intrans","transf-nomod",4,0.275682122302847,0,5,0,5,1,0,"1","5","5","0"
"12976","proceeded","5gram","Intrans","transf-nomod",5,-0.219827039949191,0,5,0,5,1,0,"1","5","5","0"
"12977","proceeded","5gram","Intrans","transf-nomod",6,1.07960675623706,0,5,0,5,1,0,"1","5","5","0"
"12978","proceeded","5gram","Intrans","transf-nomod",7,0.275682122302847,0,5,0,5,1,0,"1","5","5","0"
"12979","proceeded","5gram","Intrans","transf-nomod",8,0.258185082223463,0,5,0,5,1,0,"1","5","5","0"
"12980","proceeded","5gram","Intrans","transf-nomod",9,0.78671558477911,0,5,0,5,1,0,"1","5","5","0"
